transaction_id,customer_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product
T002158,C00261,P011,Banking,7827.86,2023-02-05,Mobile App,Cancelled,False
T002162,C00261,P010,Banking,5975.52,2022-10-29,Online,Completed,False
T002161,C00261,P014,Banking,2878.85,2023-05-29,Branch,Completed,True
T002166,C01283,P007,Investment,670.84,2024-02-24,Branch,Completed,True
T002168,C01283,P013,Investment,0.01,2024-06-12,Online,Completed,True
T002167,C01283,P010,Investment,0.01,2023-07-31,Mobile App,Completed,True
T002169,C01283,P009,Investment,155.31,2025-03-07,Branch,Completed,True
T002173,C01429,P013,Banking,12267.31,2024-09-19,Mobile App,Completed,True
T002172,C01429,P010,Investment,10135.82,2025-03-28,Online,Completed,True
T002175,C01429,P007,Credit,6094.69,2025-01-22,Online,Completed,True
T002174,C01429,P013,Credit,22304.98,2025-09-10,Online,Completed,True
T002171,C01429,P010,Banking,2953.04,2024-11-03,Online,Pending,True
T002170,C01429,P007,Insurance,9069.12,2025-04-07,Mobile App,Completed,True
T002182,C00121,P009,Banking,5300.09,2024-04-13,Mobile App,Completed,True
T002176,C00121,P002,Credit,3047.16,2024-10-07,Online,Completed,True
T002183,C00121,P002,Credit,1308.74,2025-02-20,Mobile App,Completed,True
T002177,C00121,P009,Banking,3625.21,2025-09-09,Online,Cancelled,True
T002179,C00121,P002,Insurance,3728.47,2022-12-15,Mobile App,Completed,True
T002181,C00121,P002,Investment,794.9,2025-09-26,Online,Completed,True
T002178,C00121,P002,Investment,3882.7,2025-03-23,Online,Completed,True
T002180,C00121,P002,Credit,2645.46,2024-04-14,Mobile App,Completed,True
T002185,C00438,P002,Investment,194.76,2023-10-16,Online,Completed,True
T002184,C00438,P002,Banking,204.22,2023-04-26,Mobile App,Completed,True
T002187,C00560,P008,Credit,6188.05,2024-01-18,Phone,Completed,True
T002188,C00560,P002,Investment,984.47,2024-05-08,Mobile App,Completed,True
T002190,C00560,P013,Banking,1411.0,2024-06-27,Mobile App,Completed,True
T002189,C00560,P005,Insurance,2712.91,2024-10-04,Phone,Completed,True
T002186,C00560,P008,Insurance,0.01,2023-04-17,Online,Completed,True
T002192,C01205,P010,Banking,12842.18,2024-12-17,Mobile App,Completed,True
T002194,C01205,P002,Insurance,2908.18,2024-08-26,Mobile App,Completed,True
T002193,C01205,P008,Credit,5035.24,2023-05-04,Online,Completed,True
T002191,C01205,P008,Banking,0.01,2025-06-30,Mobile App,Completed,True
T002195,C01580,P002,Banking,4536.04,2024-05-14,Phone,Completed,True
T002196,C01580,P010,Investment,3129.91,2025-05-07,Phone,Completed,True
T002197,C01580,P008,Investment,2696.61,2024-11-02,Phone,Completed,True
T002198,C01580,P009,Banking,3556.9,2025-12-31,Phone,Completed,True
T002201,C00681,P010,Credit,7503.69,2024-05-07,Online,Completed,True
T002200,C00681,P010,Banking,49.86,2024-04-02,Online,Completed,True
T002199,C00681,P012,Banking,0.01,2024-05-11,Mobile App,Completed,True
T002202,C01878,P001,Banking,76.62,2022-04-08,Mobile App,Completed,False
T002203,C01878,P002,Banking,65.9,2022-06-28,Phone,Cancelled,True
T002205,C01878,P009,Insurance,160.59,2024-01-21,Phone,Completed,True
T002204,C01878,P012,Banking,0.01,2022-01-01,Online,Cancelled,True
T002206,C00440,P001,Banking,6565.27,2023-08-10,Mobile App,Completed,True
T002208,C00440,P001,Banking,0.01,2023-11-08,Mobile App,Completed,True
T002207,C00440,P015,Banking,0.01,2022-12-12,Online,Completed,True
T002217,C01150,P002,Banking,3735.84,2023-06-15,Phone,Completed,True
T002213,C01150,P002,Banking,3521.31,2023-08-24,Online,Cancelled,True
T002211,C01150,P013,Banking,3437.83,2023-05-31,Online,Completed,True
T002214,C01150,P010,Banking,5326.71,2024-03-02,Mobile App,Cancelled,True
T002215,C01150,P002,Banking,1611.38,2024-08-12,Mobile App,Completed,False
T002210,C01150,P013,Banking,4075.16,2023-05-16,Online,Cancelled,True
T002209,C01150,P010,Banking,3369.49,2023-05-25,Mobile App,Cancelled,True
T002212,C01150,P010,Banking,3261.13,2023-11-16,Mobile App,Completed,False
T002216,C01150,P010,Banking,445.35,2023-12-07,Branch,Completed,True
T002219,C00251,P002,Investment,4398.64,2024-06-24,Branch,Completed,False
T002223,C00251,P001,Banking,3289.08,2024-10-13,Online,Completed,True
T002220,C00251,P009,Banking,3797.58,2024-01-22,Online,Completed,True
T002222,C00251,P015,Banking,5281.64,2025-04-11,Branch,Completed,False
T002224,C00251,P002,Banking,0.01,2024-11-15,Online,Completed,True
T002218,C00251,P012,Banking,4796.6,2024-01-28,Online,Completed,True
T002221,C00251,P001,Banking,4826.89,2024-12-20,Branch,Completed,False
T002227,C01141,P001,Banking,13887.38,2025-12-31,Mobile App,Completed,True
T002226,C01141,P001,Insurance,4812.13,2024-12-05,Online,Completed,True
T002228,C01141,P010,Credit,0.01,2025-07-08,Online,Completed,True
T002229,C01141,P014,Banking,1173.61,2025-08-13,Branch,Completed,True
T002225,C01141,P003,Banking,12056.73,2023-06-21,Online,Completed,True
T002230,C01124,P014,Banking,959.85,2025-06-12,Branch,Completed,True
T002232,C00808,P001,Banking,7839.72,2023-04-29,Online,Pending,True
T002233,C00808,P012,Investment,0.01,2024-02-05,Online,Completed,True
T002234,C00808,P002,Insurance,1468.27,2022-09-22,Online,Completed,True
T002231,C00808,P014,Banking,0.01,2023-01-12,Online,Pending,True
T002236,C01002,P012,Banking,17573.11,2024-02-11,Phone,Completed,True
T002235,C01002,P005,Credit,7741.9,2025-12-31,Mobile App,Completed,True
T002237,C01479,P003,Investment,4702.14,2023-07-05,Mobile App,Completed,True
T002241,C01479,P012,Banking,2639.39,2024-05-20,Online,Completed,True
T002239,C01479,P010,Banking,1129.09,2024-03-22,Online,Completed,True
T002238,C01479,P015,Credit,5964.94,2023-09-30,Mobile App,Completed,True
T002240,C01479,P013,Credit,1534.75,2024-07-15,Branch,Completed,True
T002242,C00191,P010,Banking,2404.22,2023-04-15,Online,Completed,False
T002244,C00191,P012,Credit,236.67,2023-05-09,Online,Completed,True
T002243,C00191,P005,Investment,623.21,2022-03-16,Online,Completed,True
T002245,C00191,P005,Credit,2392.14,2022-12-04,Online,Cancelled,True
T002247,C01729,P011,Banking,19814.22,2022-10-07,Online,Completed,True
T002246,C01729,P001,Banking,8613.17,2024-06-14,Online,Completed,True
T002256,C00437,P008,Insurance,1158.52,2024-12-24,Mobile App,Completed,True
T002254,C00437,P008,Credit,807.2,2024-03-25,Phone,Completed,True
T002248,C00437,P013,Investment,878.96,2023-11-29,Online,Completed,True
T002252,C00437,P013,Insurance,1559.31,2023-12-29,Mobile App,Completed,True
T002251,C00437,P010,Credit,0.01,2024-05-06,Mobile App,Pending,True
T002253,C00437,P013,Credit,1163.63,2023-09-06,Online,Completed,True
T002250,C00437,P008,Insurance,1266.68,2023-05-27,Mobile App,Completed,True
T002255,C00437,P013,Investment,611.47,2024-07-19,Online,Completed,True
T002249,C00437,P008,Investment,0.01,2023-06-01,Mobile App,Completed,True
T002260,C00483,P009,Banking,416.13,2023-09-12,Mobile App,Cancelled,True
T002259,C00483,P009,Credit,156.05,2024-07-13,Online,Completed,True
T002258,C00483,P008,Insurance,0.01,2024-09-10,Mobile App,Completed,True
T002257,C00483,P010,Banking,401.87,2022-09-29,Online,Completed,True
T002262,C01866,P001,Banking,7750.21,2023-07-16,Mobile App,Completed,True
T002261,C01866,P001,Credit,4200.02,2024-04-02,Online,Completed,True
T002263,C01563,P010,Banking,1647.49,2022-02-09,Mobile App,Pending,True
T002264,C01563,P001,Banking,4399.08,2023-01-20,Online,Completed,True
T002272,C01774,P012,Banking,5268.53,2022-04-18,Online,Completed,False
T002267,C01774,P002,Banking,2769.65,2024-02-11,Online,Completed,True
T002265,C01774,P010,Banking,3081.24,2023-05-20,Mobile App,Completed,True
T002268,C01774,P006,Banking,5020.29,2024-01-26,Mobile App,Completed,True
T002270,C01774,P013,Insurance,4706.45,2024-08-23,Online,Completed,False
T002269,C01774,P010,Banking,3059.03,2023-05-23,Mobile App,Completed,True
T002266,C01774,P012,Banking,3086.34,2023-09-17,Mobile App,Completed,True
T002271,C01774,P010,Banking,4402.33,2023-06-06,Mobile App,Completed,False
T002275,C00120,P012,Banking,1858.43,2023-11-20,Online,Completed,True
T002276,C00120,P002,Banking,1744.04,2024-09-14,Mobile App,Completed,True
T002274,C00120,P002,Investment,861.36,2024-08-02,Mobile App,Completed,True
T002277,C00120,P002,Banking,2085.9,2024-08-06,Online,Pending,True
T002273,C00120,P010,Investment,2986.35,2024-03-26,Online,Completed,True
T002278,C00884,P014,Banking,5476.48,2022-11-14,Online,Completed,True
T002279,C00884,P014,Banking,6619.63,2024-05-24,Branch,Completed,True
T002280,C00884,P011,Banking,2810.36,2024-06-26,Online,Completed,True
T002285,C00020,P001,Credit,3116.65,2023-10-30,Phone,Completed,False
T002283,C00020,P002,Insurance,3478.63,2024-07-28,Online,Completed,True
T002281,C00020,P002,Insurance,1683.78,2024-11-08,Mobile App,Completed,True
T002282,C00020,P002,Insurance,5675.09,2023-05-05,Mobile App,Completed,True
T002286,C00020,P012,Banking,1525.88,2023-12-10,Online,Completed,True
T002284,C00020,P002,Insurance,2231.88,2024-10-22,Mobile App,Completed,True
T002287,C00299,P006,Credit,10738.97,2023-05-21,Online,Completed,True
T002288,C00299,P010,Credit,5668.83,2024-12-24,Online,Completed,True
T002289,C00299,P009,Banking,5549.35,2025-03-28,Online,Completed,True
T002293,C00973,P010,Investment,4837.04,2024-07-24,Mobile App,Completed,True
T002290,C00973,P002,Investment,2279.05,2024-05-03,Online,Completed,True
T002292,C00973,P002,Banking,1849.9,2024-07-30,Online,Completed,True
T002291,C00973,P009,Banking,4929.22,2024-05-28,Online,Cancelled,True
T002295,C00772,P002,Investment,994.78,2023-01-03,Mobile App,Completed,True
T002294,C00772,P013,Insurance,0.01,2023-03-07,Mobile App,Completed,True
T002297,C01402,P010,Banking,318.93,2024-10-19,Branch,Completed,True
T002296,C01402,P008,Banking,225.29,2024-07-05,Branch,Completed,True
T002298,C01402,P002,Banking,219.33,2024-05-15,Branch,Completed,False
T002300,C00774,P006,Insurance,4642.57,2023-06-17,Online,Completed,True
T002299,C00774,P003,Insurance,0.01,2023-11-28,Online,Completed,True
T002301,C00054,P002,Banking,5627.38,2022-11-12,Online,Completed,True
T002304,C00054,P002,Banking,0.01,2023-01-03,Mobile App,Completed,True
T002302,C00054,P002,Banking,5756.71,2023-09-14,Mobile App,Completed,True
T002305,C00054,P013,Banking,1558.45,2022-01-01,Online,Completed,True
T002303,C00054,P014,Banking,2082.2,2022-11-10,Mobile App,Completed,True
T002306,C00054,P002,Banking,6265.12,2023-03-09,Mobile App,Completed,True
T002308,C00412,P003,Insurance,7027.77,2022-03-19,Mobile App,Completed,True
T002311,C00412,P008,Credit,3004.19,2022-07-25,Mobile App,Completed,True
T002309,C00412,P008,Credit,1758.5,2023-11-26,Mobile App,Completed,True
T002310,C00412,P008,Insurance,6563.96,2023-02-08,Online,Completed,True
T002307,C00412,P005,Banking,10083.94,2023-04-08,Mobile App,Completed,True
T002316,C01701,P009,Investment,6204.56,2023-12-28,Branch,Completed,True
T002313,C01701,P002,Credit,0.01,2023-05-17,Mobile App,Completed,True
T002314,C01701,P001,Credit,2611.28,2023-07-19,Online,Completed,True
T002312,C01701,P015,Investment,1589.11,2023-02-13,Branch,Pending,True
T002315,C01701,P008,Credit,11017.33,2022-12-27,Online,Completed,True
T002318,C01790,P002,Banking,1593.46,2024-04-20,Online,Completed,False
T002320,C01790,P002,Banking,85.46,2024-02-06,Branch,Completed,True
T002319,C01790,P002,Banking,0.01,2023-07-13,Online,Completed,True
T002317,C01790,P013,Banking,719.87,2025-04-20,Branch,Completed,False
T002326,C01153,P005,Insurance,2408.4,2022-06-02,Branch,Completed,True
T002325,C01153,P012,Insurance,1512.49,2022-02-28,Mobile App,Completed,True
T002324,C01153,P012,Investment,1311.14,2023-03-23,Mobile App,Completed,True
T002321,C01153,P005,Insurance,754.07,2022-01-01,Mobile App,Completed,True
T002322,C01153,P009,Banking,2111.23,2022-08-23,Online,Completed,True
T002323,C01153,P012,Investment,907.49,2023-01-07,Mobile App,Completed,True
T002328,C00140,P002,Insurance,4949.92,2023-06-01,Online,Completed,True
T002329,C00140,P002,Credit,3674.4,2025-10-19,Online,Completed,True
T002331,C00140,P002,Investment,1946.05,2024-07-30,Mobile App,Completed,True
T002330,C00140,P013,Insurance,3615.99,2025-12-31,Online,Completed,True
T002332,C00140,P002,Banking,4928.49,2022-05-16,Online,Completed,False
T002327,C00140,P002,Investment,1269.7,2025-03-24,Mobile App,Completed,True
T002334,C01022,P007,Investment,14835.94,2023-10-10,Phone,Completed,True
T002333,C01022,P009,Banking,6221.63,2023-06-04,Mobile App,Completed,True
T002335,C01842,P002,Banking,8723.74,2024-01-16,Branch,Completed,True
T002337,C01842,P002,Banking,0.01,2023-02-22,Online,Completed,True
T002336,C01842,P012,Banking,1811.22,2023-02-09,Online,Completed,True
T002339,C01652,P003,Banking,9870.25,2023-06-21,Phone,Completed,True
T002338,C01652,P015,Investment,8620.38,2023-10-14,Online,Completed,True
T002341,C01477,P008,Credit,4019.37,2024-05-14,Online,Completed,True
T002340,C01477,P010,Insurance,867.65,2023-09-13,Mobile App,Completed,True
T002342,C00050,P002,Banking,1024.02,2023-04-25,Mobile App,Completed,False
T002343,C00050,P005,Investment,0.01,2023-07-13,Online,Completed,True
T002345,C00050,P009,Banking,0.01,2022-11-26,Online,Pending,True
T002344,C00050,P002,Credit,0.01,2023-08-17,Online,Completed,False
T002348,C00635,P002,Credit,51.5,2024-02-21,Online,Completed,True
T002346,C00635,P002,Investment,29.27,2024-05-27,Online,Completed,True
T002349,C00635,P002,Credit,19.33,2023-08-01,Online,Completed,True
T002347,C00635,P010,Credit,22.75,2024-08-07,Mobile App,Completed,True
T002353,C01505,P008,Insurance,438.21,2023-04-26,Online,Completed,True
T002350,C01505,P004,Insurance,474.9,2023-05-29,Online,Completed,True
T002351,C01505,P007,Insurance,0.01,2023-09-12,Online,Completed,True
T002352,C01505,P007,Insurance,389.46,2023-01-20,Online,Completed,True
T002355,C01398,P002,Insurance,11095.93,2024-02-04,Mobile App,Completed,True
T002354,C01398,P002,Insurance,4051.66,2025-05-20,Online,Completed,True
T002357,C01753,P008,Credit,678.1,2024-11-14,Online,Completed,True
T002356,C01753,P008,Insurance,465.03,2023-07-07,Mobile App,Completed,True
T002358,C01753,P008,Insurance,481.43,2023-09-29,Online,Completed,True
T002361,C00091,P010,Investment,12353.16,2023-04-29,Online,Completed,True
T002360,C00091,P002,Credit,5604.86,2024-08-31,Online,Completed,True
T002359,C00091,P009,Banking,4692.41,2024-10-01,Online,Completed,True
T002362,C00976,P001,Investment,250.58,2024-12-15,Online,Completed,True
T002363,C00976,P009,Banking,179.93,2023-02-22,Branch,Completed,True
T002364,C00976,P006,Banking,265.02,2023-12-18,Online,Completed,True
T002366,C01749,P008,Credit,4411.63,2024-05-14,Online,Completed,True
T002365,C01749,P008,Investment,0.01,2025-02-06,Online,Completed,True
T002368,C00101,P008,Investment,6665.12,2023-07-15,Branch,Completed,True
T002367,C00101,P013,Banking,0.01,2024-07-19,Online,Completed,True
T002369,C00101,P002,Banking,2842.89,2024-10-03,Online,Completed,True
T002371,C00186,P002,Insurance,8848.44,2022-09-19,Branch,Completed,False
T002370,C00186,P002,Insurance,3641.3,2024-04-15,Branch,Completed,True
T002374,C00186,P001,Insurance,4065.43,2025-01-13,Branch,Completed,True
T002373,C00186,P002,Insurance,10141.24,2023-08-06,Branch,Pending,True
T002372,C00186,P002,Investment,10957.15,2024-01-20,Mobile App,Completed,True
T002375,C00186,P001,Insurance,3856.84,2025-03-21,Branch,Completed,True
T002376,C00735,P002,Investment,1399.96,2024-10-15,Branch,Completed,True
T002377,C00735,P002,Credit,1124.01,2023-01-04,Branch,Completed,True
T002378,C00735,P002,Investment,623.27,2023-06-08,Branch,Completed,True
T002380,C00762,P008,Banking,846.24,2022-12-05,Branch,Completed,True
T002381,C00762,P003,Insurance,529.3,2023-08-06,Mobile App,Completed,True
T002379,C00762,P003,Insurance,703.64,2023-12-31,Online,Completed,True
T002383,C00172,P001,Banking,1831.64,2024-02-09,Mobile App,Completed,False
T002382,C00172,P001,Banking,1805.39,2024-04-28,Mobile App,Completed,True
T002386,C00172,P001,Banking,0.01,2024-11-12,Mobile App,Completed,True
T002384,C00172,P001,Banking,1985.45,2023-08-24,Mobile App,Cancelled,True
T002385,C00172,P005,Banking,2629.47,2025-07-18,Mobile App,Completed,True
T002388,C01526,P005,Insurance,3452.16,2023-06-25,Online,Completed,True
T002387,C01526,P012,Banking,1881.62,2023-11-09,Mobile App,Completed,True
T002389,C01482,P008,Insurance,12937.88,2024-02-09,Branch,Completed,False
T002390,C01482,P009,Banking,10174.99,2022-05-31,Branch,Completed,True
T002392,C01482,P012,Investment,3420.04,2022-04-23,Branch,Completed,True
T002391,C01482,P008,Banking,21971.53,2022-04-26,Branch,Completed,True
T002393,C00949,P003,Investment,5975.0,2022-01-01,Mobile App,Completed,True
T002394,C00949,P010,Insurance,681.32,2023-07-23,Mobile App,Completed,True
T002395,C00430,P013,Credit,0.35,2024-06-30,Branch,Completed,False
T002396,C00430,P013,Insurance,8.78,2025-11-22,Online,Completed,True
T002398,C00430,P008,Insurance,3.01,2025-07-29,Online,Completed,True
T002397,C00430,P002,Banking,0.01,2025-04-15,Online,Pending,True
T002400,C01900,P008,Insurance,5510.92,2023-10-27,Mobile App,Completed,True
T002399,C01900,P013,Banking,0.01,2023-08-04,Mobile App,Completed,True
T002401,C01925,P001,Banking,7053.48,2023-04-04,Online,Completed,True
T002403,C01925,P002,Banking,4124.46,2022-09-17,Online,Completed,True
T002402,C01925,P012,Banking,675.51,2022-08-07,Online,Completed,True
T002404,C01889,P014,Banking,7834.63,2022-03-30,Branch,Completed,True
T002407,C01889,P008,Investment,4617.18,2024-11-04,Branch,Completed,True
T002406,C01889,P002,Credit,0.01,2023-06-26,Online,Completed,True
T002405,C01889,P011,Banking,576.47,2024-11-03,Branch,Completed,True
T002408,C01042,P013,Banking,3809.59,2025-05-31,Online,Completed,True
T002409,C01042,P002,Banking,2651.68,2025-02-20,Online,Completed,True
T002410,C00595,P005,Insurance,1322.18,2025-10-25,Online,Completed,True
T002411,C00595,P001,Credit,0.01,2022-11-24,Online,Completed,True
T002413,C00595,P001,Credit,293.44,2023-06-06,Mobile App,Completed,False
T002412,C00595,P014,Insurance,0.01,2024-09-08,Online,Completed,False
T002415,C00478,P012,Banking,0.01,2022-07-10,Mobile App,Completed,True
T002414,C00478,P003,Banking,71.19,2023-02-01,Mobile App,Completed,True
T002417,C00478,P008,Credit,0.01,2023-12-01,Mobile App,Completed,True
T002416,C00478,P008,Investment,0.01,2022-05-06,Mobile App,Completed,True
T002418,C00044,P001,Insurance,17511.68,2024-05-31,Mobile App,Completed,True
T002419,C00044,P013,Investment,0.01,2024-06-10,Mobile App,Completed,True
T002420,C00823,P010,Banking,1386.45,2023-06-04,Mobile App,Completed,False
T002421,C00823,P001,Banking,813.43,2023-07-10,Mobile App,Completed,False
T002422,C00385,P010,Insurance,0.01,2024-02-23,Phone,Completed,True
T002424,C00385,P008,Investment,3021.61,2025-03-30,Mobile App,Completed,True
T002423,C00385,P008,Investment,0.01,2025-12-31,Online,Completed,True
T002427,C00696,P013,Insurance,2257.8,2022-03-15,Online,Cancelled,True
T002425,C00696,P008,Credit,293.55,2024-08-04,Online,Completed,True
T002426,C00696,P008,Insurance,696.35,2024-09-25,Online,Completed,True
T002431,C01799,P001,Banking,3862.78,2024-06-16,Phone,Completed,True
T002429,C01799,P009,Banking,1283.07,2023-10-15,Mobile App,Completed,True
T002433,C01799,P002,Investment,4142.84,2025-01-22,Mobile App,Completed,True
T002430,C01799,P002,Banking,4134.38,2022-11-12,Mobile App,Completed,False
T002432,C01799,P002,Insurance,0.01,2022-04-10,Mobile App,Completed,True
T002434,C01799,P002,Banking,5167.27,2025-03-21,Mobile App,Completed,False
T002435,C01799,P009,Banking,1795.62,2024-12-03,Mobile App,Completed,False
T002428,C01799,P006,Investment,3477.54,2023-10-23,Mobile App,Completed,True
T002439,C01976,P012,Banking,3790.85,2023-11-24,Online,Completed,True
T002440,C01976,P005,Insurance,5558.61,2024-09-19,Mobile App,Completed,True
T002437,C01976,P002,Insurance,1341.83,2024-11-18,Online,Completed,True
T002438,C01976,P014,Credit,6195.32,2023-11-21,Mobile App,Completed,True
T002436,C01976,P008,Insurance,4142.41,2023-01-30,Online,Completed,True
T002441,C00209,P013,Investment,11247.76,2024-10-08,Mobile App,Completed,False
T002442,C00209,P013,Credit,3560.04,2024-12-08,Mobile App,Completed,True
T002445,C00518,P008,Insurance,1910.04,2024-08-09,Mobile App,Completed,False
T002446,C00518,P002,Credit,57.92,2024-08-07,Mobile App,Completed,True
T002443,C00518,P002,Banking,919.31,2024-08-06,Mobile App,Completed,True
T002444,C00518,P008,Insurance,0.01,2024-08-09,Mobile App,Completed,True
T002447,C00518,P013,Banking,2583.36,2024-08-01,Online,Completed,True
T002449,C01506,P002,Credit,7445.82,2022-01-01,Branch,Completed,True
T002450,C01506,P008,Credit,4232.42,2022-01-01,Online,Completed,True
T002448,C01506,P013,Credit,2357.98,2022-05-14,Online,Cancelled,True
T002452,C00685,P011,Banking,306.27,2024-02-20,Online,Completed,True
T002451,C00685,P001,Banking,0.01,2024-03-15,Mobile App,Completed,True
T002454,C00926,P010,Banking,2564.27,2023-01-30,Mobile App,Cancelled,False
T002453,C00926,P013,Banking,0.01,2022-08-29,Mobile App,Completed,False
T002455,C00354,P009,Insurance,2632.53,2022-07-18,Online,Completed,True
T002456,C00354,P009,Credit,3172.05,2022-12-23,Branch,Completed,True
T002457,C00237,P002,Credit,898.76,2023-08-06,Online,Completed,True
T002458,C00237,P010,Insurance,848.91,2024-05-25,Online,Completed,True
T002462,C01129,P010,Credit,11454.72,2024-01-17,Mobile App,Completed,True
T002459,C01129,P010,Insurance,1136.15,2023-11-19,Mobile App,Completed,True
T002461,C01129,P013,Insurance,4135.55,2023-07-21,Mobile App,Completed,True
T002460,C01129,P003,Insurance,2939.34,2024-07-10,Mobile App,Completed,True
T002464,C01109,P009,Banking,2032.69,2023-06-19,Mobile App,Completed,True
T002463,C01109,P001,Banking,0.01,2022-02-24,Online,Completed,True
T002467,C00592,P015,Banking,6558.09,2024-06-07,Mobile App,Completed,True
T002466,C00592,P012,Banking,3679.77,2025-12-31,Online,Completed,True
T002465,C00592,P002,Banking,6882.97,2025-12-31,Online,Completed,True
T002468,C00592,P014,Banking,4311.34,2025-12-31,Mobile App,Completed,True
T002469,C00427,P002,Credit,3215.48,2023-03-12,Online,Completed,False
T002472,C00427,P010,Insurance,4373.97,2023-06-09,Branch,Completed,True
T002473,C00427,P010,Insurance,2113.21,2023-10-16,Branch,Completed,True
T002470,C00427,P002,Credit,4425.59,2022-01-01,Online,Completed,True
T002471,C00427,P002,Insurance,1135.02,2022-05-13,Online,Completed,True
T002474,C00228,P013,Investment,11576.79,2024-07-28,Online,Completed,True
T002478,C00228,P015,Banking,5357.1,2024-02-29,Online,Completed,True
T002479,C00228,P002,Banking,8524.94,2023-11-03,Branch,Completed,True
T002476,C00228,P014,Banking,12612.08,2024-03-19,Online,Completed,True
T002475,C00228,P001,Investment,2661.04,2025-05-11,Online,Completed,True
T002480,C00228,P012,Banking,10419.28,2023-07-25,Branch,Completed,True
T002477,C00228,P001,Banking,13092.84,2024-02-02,Online,Completed,True
T002481,C00394,P001,Banking,4332.87,2025-09-20,Phone,Completed,False
T002482,C00394,P014,Banking,3636.58,2025-01-23,Mobile App,Completed,True
T002483,C00394,P001,Banking,2187.81,2024-09-03,Mobile App,Completed,True
T002487,C00331,P009,Credit,288.99,2024-08-27,Online,Completed,True
T002484,C00331,P009,Insurance,150.74,2024-03-19,Online,Completed,True
T002486,C00331,P010,Credit,1485.6,2023-09-07,Online,Completed,True
T002485,C00331,P002,Insurance,0.01,2024-12-01,Branch,Completed,True
T002489,C00252,P014,Credit,10973.1,2024-04-03,Mobile App,Completed,True
T002492,C00252,P002,Insurance,6540.87,2022-02-21,Branch,Completed,True
T002488,C00252,P009,Insurance,2918.76,2024-01-25,Online,Cancelled,True
T002490,C00252,P010,Insurance,19897.52,2022-05-29,Online,Cancelled,True
T002491,C00252,P013,Insurance,8144.4,2025-07-18,Online,Completed,False
T002494,C01000,P008,Credit,941.41,2023-08-27,Mobile App,Completed,True
T002495,C01000,P008,Investment,1136.39,2024-08-07,Online,Completed,True
T002493,C01000,P008,Banking,0.01,2024-05-03,Online,Completed,True
T002496,C00349,P001,Banking,6512.12,2023-08-11,Mobile App,Completed,True
T002497,C00349,P002,Banking,769.94,2023-06-17,Mobile App,Completed,True
T002498,C00349,P002,Insurance,4312.49,2023-04-06,Phone,Completed,True
T002500,C00349,P002,Banking,0.01,2024-10-27,Phone,Completed,False
T002502,C00349,P010,Investment,2898.54,2023-12-17,Branch,Pending,True
T002501,C00349,P010,Credit,3475.51,2023-06-10,Phone,Completed,True
T002499,C00349,P009,Banking,0.01,2023-04-25,Phone,Completed,True
T002505,C01021,P006,Insurance,13797.45,2025-12-31,Mobile App,Completed,True
T002503,C01021,P002,Insurance,6447.04,2023-11-01,Mobile App,Completed,True
T002504,C01021,P010,Insurance,2103.23,2024-09-19,Online,Completed,True
T002508,C01412,P008,Investment,9185.66,2022-12-22,Online,Completed,True
T002506,C01412,P013,Credit,0.01,2022-08-18,Online,Completed,True
T002507,C01412,P008,Insurance,0.01,2023-08-20,Online,Completed,True
T002510,C01555,P003,Investment,15667.13,2023-03-16,Branch,Completed,True
T002509,C01555,P009,Banking,5485.22,2024-11-07,Branch,Completed,True
T002513,C01454,P002,Banking,9482.57,2025-12-31,Mobile App,Completed,True
T002515,C01454,P013,Credit,10256.55,2024-11-27,Online,Completed,True
T002511,C01454,P010,Credit,5825.3,2025-02-26,Online,Completed,True
T002514,C01454,P010,Investment,16151.39,2025-07-16,Mobile App,Cancelled,True
T002516,C01454,P002,Investment,3766.53,2024-03-11,Online,Completed,True
T002512,C01454,P010,Insurance,7522.8,2025-04-21,Online,Completed,False
T002518,C01559,P010,Banking,11569.9,2022-09-04,Online,Completed,True
T002517,C01559,P012,Banking,10790.61,2024-01-06,Online,Completed,True
T002519,C00934,P001,Banking,3061.6,2023-10-29,Online,Completed,True
T002520,C00934,P001,Banking,2326.71,2024-04-17,Online,Completed,True
T002521,C01768,P003,Insurance,8572.08,2024-09-11,Mobile App,Completed,True
T002523,C01768,P002,Insurance,3137.26,2025-01-06,Branch,Completed,True
T002522,C01768,P006,Insurance,1627.07,2025-07-01,Online,Completed,True
T002525,C01832,P009,Banking,2003.22,2022-10-24,Branch,Completed,True
T002524,C01832,P008,Investment,212.03,2022-01-01,Branch,Completed,True
T002526,C01832,P007,Credit,638.58,2022-03-03,Branch,Completed,True
T002527,C01832,P003,Banking,1135.88,2022-01-01,Branch,Completed,True
T002528,C01832,P009,Investment,6082.23,2023-05-23,Online,Completed,True
T002530,C00867,P001,Banking,357.27,2023-11-26,Mobile App,Completed,True
T002529,C00867,P005,Banking,515.36,2024-09-02,Phone,Completed,True
T002531,C00867,P002,Banking,448.28,2025-01-26,Mobile App,Completed,True
T002534,C01279,P002,Insurance,1417.8,2024-01-09,Mobile App,Completed,False
T002535,C01279,P010,Investment,563.75,2024-10-01,Online,Completed,True
T002532,C01279,P002,Investment,0.01,2023-11-30,Branch,Completed,True
T002533,C01279,P002,Insurance,1462.03,2025-09-08,Online,Completed,True
T002538,C01895,P002,Credit,10091.68,2024-05-24,Mobile App,Completed,True
