transaction_id,customer_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product
T042401,C00424,P013,Banking,1272.49,2025-11-16,Online,Cancelled,True
T042402,C00424,P001,Banking,47.67,2025-03-19,Online,Completed,True
T042403,C00424,P008,Insurance,41.21,2023-05-30,Mobile App,Pending,True
T042404,C00424,P008,Insurance,40.7,2025-07-10,Mobile App,Completed,False
T042405,C00424,P015,Investment,502.13,2024-06-04,Branch,Completed,True
T042406,C00424,P002,Banking,42.83,2023-07-08,Branch,Completed,False
T042407,C00424,P011,Investment,1003.26,2022-07-04,Online,Completed,True
T042408,C00424,P009,Insurance,46.01,2023-11-12,Online,Completed,True
T042409,C00424,P001,Banking,2.04,2024-08-17,Branch,Completed,False
T042410,C00424,P003,Credit,586.97,2025-02-28,Mobile App,Completed,True
T042411,C00424,P010,Insurance,135.83,2023-08-09,Online,Completed,True
T042412,C00424,P008,Insurance,48.91,2024-01-19,Phone,Completed,False
T042413,C00424,P002,Banking,13.37,2022-05-17,Online,Completed,False
T042500,C00425,P010,Insurance,173.49,2023-10-18,Mobile App,Completed,True
T042501,C00425,P002,Banking,5.3,2025-11-27,Online,Pending,True
T042502,C00425,P002,Banking,8.42,2022-11-22,Branch,Completed,False
T042503,C00425,P002,Banking,27.43,2022-03-05,Mobile App,Completed,False
T042504,C00425,P008,Insurance,44.2,2025-06-29,Mobile App,Completed,True
T042505,C00425,P002,Banking,4.93,2024-09-11,Branch,Completed,False
T042506,C00425,P012,Investment,4346.95,2023-01-30,Online,Completed,True
T042507,C00425,P005,Credit,11086.89,2025-04-24,Branch,Cancelled,True
T042508,C00425,P014,Banking,2134.55,2022-06-27,Branch,Cancelled,True
T042509,C00425,P013,Banking,976.22,2022-07-04,Online,Completed,True
T042510,C00425,P009,Insurance,68.98,2022-10-28,Phone,Completed,True
T042511,C00425,P011,Investment,1013.86,2025-02-27,Branch,Completed,True
T042512,C00425,P010,Insurance,153.06,2022-02-17,Phone,Pending,False
T042513,C00425,P006,Credit,32.69,2022-10-01,Online,Completed,True
T042600,C00426,P006,Credit,1.8,2024-08-23,Mobile App,Completed,True
T042601,C00426,P015,Investment,454.12,2024-05-27,Online,Completed,True
T042602,C00426,P008,Insurance,48.79,2025-01-15,Mobile App,Completed,True
T042603,C00426,P010,Insurance,213.15,2025-02-04,Online,Completed,True
T042604,C00426,P002,Banking,31.36,2025-04-04,Online,Completed,True
T042605,C00426,P002,Banking,29.67,2024-05-11,Online,Completed,False
T042606,C00426,P003,Credit,433.7,2025-01-20,Online,Completed,True
T042607,C00426,P015,Investment,509.94,2024-07-15,Mobile App,Completed,False
T042608,C00426,P003,Credit,471.39,2023-12-24,Online,Completed,False
T042609,C00426,P013,Banking,801.93,2022-04-29,Online,Completed,True
T042610,C00426,P012,Investment,5253.11,2025-05-31,Mobile App,Completed,True
T042700,C00427,P002,Banking,0.84,2024-12-11,Branch,Completed,True
T042701,C00427,P014,Banking,1781.87,2024-03-27,Branch,Completed,True
T042702,C00427,P010,Insurance,196.95,2025-10-27,Branch,Completed,True
T042703,C00427,P015,Investment,598.67,2022-02-27,Mobile App,Completed,True
T042704,C00427,P009,Insurance,78.26,2025-01-25,Mobile App,Completed,True
T042705,C00427,P011,Investment,1168.46,2025-03-07,Mobile App,Completed,True
T042706,C00427,P010,Insurance,211.62,2025-09-04,Mobile App,Completed,False
T042707,C00427,P011,Investment,844.06,2022-02-24,Mobile App,Completed,False
T042708,C00427,P010,Insurance,199.51,2024-03-05,Mobile App,Completed,False
T042709,C00427,P015,Investment,573.6,2022-03-17,Mobile App,Completed,False
T042710,C00427,P015,Investment,550.21,2022-09-28,Online,Completed,False
T042711,C00427,P015,Investment,496.98,2025-02-10,Branch,Completed,False
T042712,C00427,P002,Banking,33.14,2023-04-04,Online,Completed,False
T042713,C00427,P010,Insurance,143.25,2025-09-16,Online,Pending,False
T042714,C00427,P001,Banking,24.54,2023-05-12,Mobile App,Completed,True
T042715,C00427,P014,Banking,1461.2,2024-11-12,Mobile App,Completed,False
T042716,C00427,P002,Banking,0.66,2023-01-27,Online,Completed,False
T042800,C00428,P010,Insurance,183.43,2022-03-29,Mobile App,Completed,True
T042801,C00428,P012,Investment,4177.14,2025-10-16,Phone,Completed,True
T042802,C00428,P010,Insurance,268.76,2022-07-11,Mobile App,Completed,False
T042803,C00428,P010,Insurance,256.02,2023-04-01,Mobile App,Completed,False
T042804,C00428,P009,Insurance,66.06,2023-06-24,Branch,Completed,True
T042900,C00429,P001,Banking,7.62,2025-08-27,Phone,Completed,True
T042901,C00429,P006,Credit,9.92,2025-08-20,Mobile App,Completed,True
T042902,C00429,P013,Banking,924.42,2024-06-28,Branch,Completed,True
T042903,C00429,P002,Banking,29.14,2024-12-29,Online,Completed,True
T042904,C00429,P012,Investment,5420.49,2024-07-11,Online,Completed,True
T042905,C00429,P005,Credit,7592.17,2023-04-21,Online,Completed,True
T042906,C00429,P015,Investment,430.47,2025-07-09,Branch,Completed,True
T042907,C00429,P009,Insurance,66.97,2023-06-24,Online,Completed,True
T042908,C00429,P015,Investment,476.73,2023-08-24,Branch,Completed,False
T042909,C00429,P006,Credit,14.91,2024-05-16,Mobile App,Completed,False
T042910,C00429,P001,Banking,30.66,2022-05-16,Online,Pending,False
T043000,C00430,P010,Insurance,223.7,2024-01-20,Online,Pending,True
T043001,C00430,P008,Insurance,51.45,2025-12-11,Online,Completed,True
T043002,C00430,P011,Investment,1144.69,2022-08-02,Online,Cancelled,True
T043003,C00430,P011,Investment,891.28,2025-12-26,Branch,Completed,False
T043004,C00430,P003,Credit,434.35,2023-11-10,Online,Pending,True
T043005,C00430,P015,Investment,465.76,2023-09-16,Online,Cancelled,True
T043006,C00430,P011,Investment,1192.67,2023-04-10,Branch,Completed,False
T043007,C00430,P012,Investment,5782.88,2022-05-22,Online,Completed,True
T043008,C00430,P002,Banking,19.45,2025-01-05,Branch,Completed,True
T043009,C00430,P010,Insurance,199.36,2023-03-01,Branch,Completed,False
T043010,C00430,P010,Insurance,230.59,2025-12-23,Branch,Completed,False
T043011,C00430,P003,Credit,322.35,2023-12-09,Mobile App,Completed,False
T043100,C00431,P008,Insurance,42.96,2022-08-24,Online,Completed,True
T043101,C00431,P012,Investment,4546.32,2022-01-27,Phone,Pending,True
T043102,C00431,P003,Credit,537.33,2024-11-17,Online,Completed,True
T043103,C00431,P014,Banking,2161.22,2022-05-28,Online,Pending,True
T043104,C00431,P003,Credit,548.17,2023-04-12,Mobile App,Completed,False
T043105,C00431,P002,Banking,2.93,2025-09-29,Online,Completed,True
T043106,C00431,P008,Insurance,37.29,2023-06-07,Phone,Completed,False
T043107,C00431,P010,Insurance,230.2,2024-07-10,Branch,Completed,True
T043108,C00431,P009,Insurance,73.16,2025-04-26,Phone,Completed,True
T043109,C00431,P014,Banking,1892.65,2024-04-09,Branch,Completed,False
T043110,C00431,P011,Investment,1395.68,2023-02-17,Mobile App,Completed,True
T043111,C00431,P009,Insurance,83.62,2024-05-19,Phone,Completed,False
T043112,C00431,P001,Banking,35.35,2025-03-23,Mobile App,Completed,True
T043113,C00431,P009,Insurance,75.36,2022-08-27,Online,Completed,False
T043200,C00432,P003,Credit,606.23,2022-01-04,Online,Completed,True
T043201,C00432,P002,Banking,46.09,2023-05-08,Online,Completed,True
T043202,C00432,P005,Credit,11159.86,2022-09-20,Online,Completed,True
T043203,C00432,P006,Credit,3.62,2023-07-05,Mobile App,Completed,True
T043204,C00432,P006,Credit,44.56,2024-06-15,Phone,Completed,False
T043205,C00432,P012,Investment,4881.62,2024-01-04,Mobile App,Completed,True
T043206,C00432,P012,Investment,5231.22,2024-07-15,Mobile App,Completed,False
T043207,C00432,P010,Insurance,181.99,2023-09-16,Online,Completed,True
T043208,C00432,P009,Insurance,81.68,2023-08-25,Branch,Completed,True
T043209,C00432,P006,Credit,19.77,2023-12-19,Online,Completed,False
T043210,C00432,P011,Investment,1011.0,2024-06-08,Mobile App,Completed,True
T043300,C00433,P006,Credit,17.84,2022-05-17,Online,Completed,True
T043301,C00433,P015,Investment,679.39,2025-08-09,Branch,Completed,True
T043302,C00433,P004,Credit,44244.64,2023-12-31,Online,Completed,True
T043303,C00433,P005,Credit,9883.34,2024-09-22,Online,Completed,True
T043304,C00433,P015,Investment,465.79,2023-06-23,Phone,Completed,False
T043305,C00433,P001,Banking,39.64,2022-02-23,Branch,Completed,True
T043306,C00433,P008,Insurance,42.2,2025-01-26,Branch,Cancelled,True
T043307,C00433,P010,Insurance,212.63,2023-11-17,Branch,Completed,True
T043308,C00433,P006,Credit,12.79,2023-07-10,Mobile App,Pending,False
T043309,C00433,P007,Credit,45.53,2024-03-28,Online,Completed,True
T043400,C00434,P004,Credit,51393.78,2023-07-20,Online,Completed,True
T043401,C00434,P003,Credit,455.43,2024-02-05,Mobile App,Completed,True
T043402,C00434,P015,Investment,453.79,2023-02-10,Branch,Completed,True
T043403,C00434,P009,Insurance,67.52,2025-11-27,Mobile App,Completed,True
T043404,C00434,P012,Investment,5524.11,2024-08-13,Online,Completed,True
T043405,C00434,P003,Credit,608.66,2022-10-02,Mobile App,Completed,False
T043406,C00434,P001,Banking,24.78,2025-04-09,Online,Completed,True
T043407,C00434,P011,Investment,952.74,2024-05-20,Branch,Completed,True
T043408,C00434,P014,Banking,1927.57,2024-12-18,Mobile App,Completed,True
T043409,C00434,P001,Banking,48.25,2022-07-24,Mobile App,Completed,False
T043410,C00434,P003,Credit,610.01,2023-10-02,Online,Completed,False
T043411,C00434,P003,Credit,537.92,2022-05-13,Online,Completed,False
T043412,C00434,P012,Investment,5327.18,2024-04-24,Branch,Completed,False
T043413,C00434,P008,Insurance,41.07,2022-01-31,Online,Completed,True
T043500,C00435,P002,Banking,2.64,2022-09-21,Branch,Completed,True
T043501,C00435,P014,Banking,2264.27,2025-01-27,Online,Completed,True
T043502,C00435,P008,Insurance,49.28,2024-05-26,Phone,Completed,True
T043503,C00435,P009,Insurance,83.68,2022-05-28,Branch,Completed,True
T043504,C00435,P014,Banking,1834.78,2023-02-06,Branch,Completed,False
T043505,C00435,P009,Insurance,72.6,2023-02-04,Branch,Pending,False
T043506,C00435,P013,Banking,1042.83,2023-11-18,Phone,Completed,True
T043507,C00435,P002,Banking,41.55,2025-11-25,Branch,Completed,False
T043508,C00435,P009,Insurance,81.51,2023-08-14,Mobile App,Completed,False
T043600,C00436,P015,Investment,486.12,2025-03-05,Branch,Completed,True
T043601,C00436,P010,Insurance,236.36,2024-05-19,Phone,Completed,True
T043602,C00436,P008,Insurance,40.7,2022-10-16,Branch,Completed,True
T043603,C00436,P012,Investment,5455.88,2022-03-18,Branch,Completed,True
T043604,C00436,P015,Investment,582.6,2022-09-25,Branch,Completed,False
T043605,C00436,P013,Banking,1107.45,2024-02-13,Branch,Completed,True
T043606,C00436,P015,Investment,674.35,2022-04-05,Phone,Completed,False
T043607,C00436,P002,Banking,28.79,2023-06-09,Online,Completed,True
T043608,C00436,P002,Banking,25.85,2023-04-12,Online,Completed,False
T043609,C00436,P009,Insurance,73.65,2023-03-16,Branch,Completed,True
T043610,C00436,P012,Investment,5717.98,2023-11-19,Phone,Completed,False
T043611,C00436,P012,Investment,4920.43,2023-11-14,Branch,Completed,False
T043612,C00436,P008,Insurance,59.25,2024-03-29,Branch,Completed,False
T043613,C00436,P015,Investment,499.42,2024-06-25,Online,Completed,False
T043700,C00437,P015,Investment,474.18,2025-04-09,Phone,Completed,True
T043701,C00437,P015,Investment,459.68,2024-07-18,Mobile App,Completed,False
T043702,C00437,P006,Credit,31.25,2023-07-21,Mobile App,Completed,True
T043703,C00437,P005,Credit,11684.56,2025-06-27,Online,Completed,True
T043704,C00437,P002,Banking,19.18,2022-07-08,Online,Completed,True
T043705,C00437,P002,Banking,3.32,2024-01-30,Mobile App,Completed,False
T043706,C00437,P012,Investment,4038.03,2024-03-09,Phone,Completed,True
T043707,C00437,P006,Credit,20.83,2025-08-02,Online,Completed,False
T043708,C00437,P009,Insurance,88.6,2022-08-04,Online,Completed,True
T043800,C00438,P013,Banking,933.28,2024-03-17,Online,Completed,True
T043801,C00438,P002,Banking,34.47,2023-11-24,Online,Completed,True
T043802,C00438,P014,Banking,1956.9,2022-09-18,Mobile App,Pending,True
T043803,C00438,P010,Insurance,195.05,2023-05-27,Branch,Completed,True
T043804,C00438,P014,Banking,2009.53,2024-10-08,Phone,Completed,False
T043805,C00438,P003,Credit,505.68,2023-11-25,Online,Completed,True
T043806,C00438,P008,Insurance,46.76,2025-08-13,Mobile App,Completed,True
T043807,C00438,P002,Banking,13.57,2025-07-04,Online,Completed,False
T043808,C00438,P013,Banking,1190.91,2024-04-21,Online,Completed,False
T043809,C00438,P014,Banking,1649.16,2023-05-20,Mobile App,Completed,False
T043810,C00438,P003,Credit,445.93,2024-03-16,Mobile App,Completed,False
T043900,C00439,P002,Banking,11.23,2022-06-08,Online,Completed,True
T043901,C00439,P002,Banking,25.76,2022-06-20,Branch,Pending,False
T043902,C00439,P001,Banking,1.16,2025-11-23,Online,Completed,True
T043903,C00439,P001,Banking,34.56,2024-08-28,Branch,Completed,False
T043904,C00439,P001,Banking,40.73,2022-07-15,Branch,Completed,False
T043905,C00439,P002,Banking,19.33,2025-12-28,Branch,Pending,False
T043906,C00439,P008,Insurance,48.24,2025-03-21,Branch,Completed,True
T043907,C00439,P001,Banking,38.41,2023-08-08,Branch,Completed,False
T043908,C00439,P008,Insurance,35.14,2024-03-23,Branch,Completed,False
T043909,C00439,P001,Banking,19.43,2025-03-30,Phone,Completed,False
T043910,C00439,P002,Banking,45.86,2023-08-31,Branch,Completed,False
T044000,C00440,P009,Insurance,77.04,2022-01-24,Online,Completed,True
T044001,C00440,P009,Insurance,52.38,2024-11-01,Mobile App,Completed,False
T044002,C00440,P010,Insurance,175.37,2022-08-13,Online,Completed,True
T044003,C00440,P002,Banking,20.5,2023-08-22,Mobile App,Completed,True
T044004,C00440,P010,Insurance,187.2,2022-02-22,Mobile App,Pending,False
T044005,C00440,P006,Credit,1.64,2023-03-24,Mobile App,Completed,True
T044006,C00440,P002,Banking,28.56,2022-08-09,Online,Completed,False
T044007,C00440,P003,Credit,480.58,2024-04-01,Mobile App,Completed,True
T044008,C00440,P014,Banking,1943.64,2023-07-12,Mobile App,Completed,True
T044009,C00440,P003,Credit,583.92,2023-02-03,Online,Completed,False
T044010,C00440,P009,Insurance,95.29,2023-03-18,Mobile App,Completed,False
T044011,C00440,P012,Investment,4871.24,2025-09-07,Mobile App,Pending,True
T044012,C00440,P009,Insurance,93.18,2024-12-28,Mobile App,Completed,False
T044100,C00441,P013,Banking,799.44,2025-05-14,Online,Completed,True
T044101,C00441,P011,Investment,809.97,2025-01-19,Branch,Completed,True
T044102,C00441,P011,Investment,1065.8,2025-03-30,Mobile App,Completed,False
T044103,C00441,P008,Insurance,62.76,2022-06-20,Mobile App,Completed,True
T044104,C00441,P011,Investment,994.55,2025-09-05,Mobile App,Completed,False
T044105,C00441,P001,Banking,20.86,2022-11-05,Online,Completed,True
T044106,C00441,P012,Investment,4998.34,2022-09-01,Online,Completed,True
T044107,C00441,P001,Banking,12.32,2022-05-29,Mobile App,Completed,False
T044108,C00441,P005,Credit,12352.01,2022-09-07,Phone,Completed,True
T044109,C00441,P011,Investment,854.44,2024-10-24,Mobile App,Pending,False
T044110,C00441,P011,Investment,1259.13,2025-02-07,Online,Completed,False
T044111,C00441,P001,Banking,3.07,2023-03-06,Online,Completed,False
T044112,C00441,P013,Banking,1145.94,2025-03-04,Phone,Completed,False
T044200,C00442,P008,Insurance,40.32,2025-12-08,Mobile App,Completed,True
T044201,C00442,P001,Banking,4.89,2023-02-21,Mobile App,Completed,True
T044202,C00442,P014,Banking,2276.9,2023-09-26,Phone,Completed,True
T044203,C00442,P009,Insurance,88.85,2023-09-14,Phone,Completed,True
T044204,C00442,P001,Banking,40.15,2022-11-27,Phone,Completed,False
T044205,C00442,P001,Banking,26.68,2023-08-16,Online,Completed,False
T044206,C00442,P008,Insurance,44.71,2025-07-18,Online,Completed,False
T044207,C00442,P013,Banking,1053.95,2025-11-28,Online,Pending,True
T044208,C00442,P009,Insurance,81.0,2024-06-12,Mobile App,Completed,False
T044209,C00442,P013,Banking,1222.34,2024-02-19,Online,Completed,False
T044210,C00442,P010,Insurance,169.03,2022-05-27,Online,Completed,True
T044211,C00442,P001,Banking,30.73,2022-03-18,Phone,Completed,False
T044212,C00442,P001,Banking,28.88,2025-09-08,Phone,Completed,False
T044300,C00443,P002,Banking,16.57,2023-05-02,Branch,Completed,True
T044301,C00443,P008,Insurance,44.9,2025-05-07,Mobile App,Cancelled,True
T044302,C00443,P001,Banking,40.71,2024-03-06,Branch,Completed,True
T044303,C00443,P008,Insurance,53.69,2022-12-09,Phone,Completed,False
T044304,C00443,P002,Banking,0.1,2024-10-14,Mobile App,Pending,False
T044305,C00443,P002,Banking,3.25,2024-01-15,Online,Completed,False
T044306,C00443,P002,Banking,30.68,2024-08-13,Online,Completed,False
T044307,C00443,P002,Banking,19.52,2024-12-12,Phone,Completed,False
T044308,C00443,P008,Insurance,48.28,2024-11-03,Online,Pending,False
T044309,C00443,P001,Banking,49.52,2022-04-30,Branch,Completed,False
T044310,C00443,P002,Banking,33.17,2023-11-29,Online,Completed,False
T044311,C00443,P008,Insurance,41.47,2023-03-03,Online,Completed,False
T044312,C00443,P008,Insurance,43.84,2022-10-26,Mobile App,Completed,False
T044400,C00444,P002,Banking,0.4,2024-01-22,Branch,Completed,True
T044401,C00444,P001,Banking,49.95,2025-09-20,Branch,Completed,True
T044402,C00444,P009,Insurance,69.67,2022-08-16,Phone,Completed,True
T044403,C00444,P002,Banking,43.06,2024-11-08,Online,Cancelled,False
T044404,C00444,P009,Insurance,77.41,2022-03-24,Mobile App,Completed,False
T044405,C00444,P015,Investment,423.76,2022-07-30,Phone,Completed,True
T044406,C00444,P014,Banking,1302.09,2024-04-23,Online,Completed,True
T044407,C00444,P014,Banking,1892.46,2023-07-11,Phone,Completed,False
T044408,C00444,P003,Credit,463.21,2024-09-22,Branch,Completed,True
T044409,C00444,P012,Investment,4887.57,2024-04-14,Branch,Completed,True
T044410,C00444,P003,Credit,452.83,2022-09-07,Branch,Completed,False
T044500,C00445,P001,Banking,7.78,2025-01-02,Branch,Completed,True
T044501,C00445,P009,Insurance,89.41,2024-01-04,Phone,Completed,True
T044502,C00445,P002,Banking,36.31,2022-03-07,Branch,Completed,True
T044503,C00445,P010,Insurance,173.06,2023-07-03,Online,Completed,True
T044504,C00445,P009,Insurance,70.81,2024-02-03,Phone,Completed,False
T044505,C00445,P001,Banking,42.65,2023-05-20,Branch,Completed,False
T044506,C00445,P008,Insurance,46.54,2023-10-06,Branch,Cancelled,True
T044507,C00445,P013,Banking,662.08,2022-10-26,Branch,Completed,True
T044508,C00445,P010,Insurance,210.08,2022-09-26,Phone,Completed,False
T044509,C00445,P013,Banking,959.07,2023-08-16,Branch,Completed,False
T044510,C00445,P014,Banking,2291.05,2024-01-07,Phone,Completed,True
T044511,C00445,P001,Banking,1.46,2025-05-11,Mobile App,Completed,False
T044512,C00445,P010,Insurance,167.05,2022-02-05,Phone,Completed,False
T044600,C00446,P008,Insurance,47.14,2022-09-16,Mobile App,Completed,True
T044601,C00446,P001,Banking,20.5,2025-09-05,Online,Completed,True
T044602,C00446,P008,Insurance,40.48,2023-08-13,Mobile App,Completed,False
T044603,C00446,P002,Banking,33.71,2022-03-16,Branch,Completed,True
T044604,C00446,P002,Banking,17.22,2023-04-03,Branch,Completed,False
T044605,C00446,P002,Banking,49.77,2025-08-08,Mobile App,Completed,False
T044606,C00446,P008,Insurance,48.74,2025-02-17,Online,Completed,False
T044607,C00446,P001,Banking,36.27,2022-07-19,Online,Completed,False
T044608,C00446,P002,Banking,11.98,2024-06-29,Online,Pending,False
T044609,C00446,P002,Banking,40.72,2024-04-04,Online,Completed,False
T044610,C00446,P002,Banking,39.21,2023-10-24,Phone,Pending,False
T044611,C00446,P002,Banking,27.24,2025-03-17,Online,Completed,False
T044612,C00446,P008,Insurance,54.49,2023-01-18,Online,Completed,False
T044700,C00447,P009,Insurance,75.85,2024-11-30,Mobile App,Completed,True
T044701,C00447,P001,Banking,16.58,2024-02-12,Online,Completed,True
T044702,C00447,P008,Insurance,34.47,2023-05-08,Online,Completed,True
T044703,C00447,P010,Insurance,229.8,2024-06-28,Mobile App,Completed,True
T044704,C00447,P010,Insurance,285.83,2022-10-22,Mobile App,Completed,False
T044705,C00447,P002,Banking,29.39,2024-05-06,Mobile App,Completed,True
T044706,C00447,P001,Banking,25.6,2022-10-14,Mobile App,Completed,False
T044707,C00447,P002,Banking,8.04,2024-09-07,Mobile App,Completed,False
T044800,C00448,P009,Insurance,88.32,2023-10-24,Mobile App,Completed,True
T044801,C00448,P010,Insurance,139.17,2023-08-01,Mobile App,Completed,True
T044802,C00448,P009,Insurance,69.37,2023-05-29,Branch,Completed,False
T044803,C00448,P001,Banking,6.3,2022-03-07,Online,Completed,True
T044804,C00448,P001,Banking,19.92,2023-11-09,Online,Pending,False
T044805,C00448,P001,Banking,14.09,2023-11-02,Online,Completed,False
T044806,C00448,P010,Insurance,190.02,2022-02-28,Online,Completed,False
T044900,C00449,P014,Banking,1931.57,2023-03-13,Branch,Completed,True
T044901,C00449,P014,Banking,2546.26,2023-11-24,Online,Completed,False
T044902,C00449,P005,Credit,10646.95,2023-04-01,Phone,Completed,True
T044903,C00449,P007,Credit,13.98,2022-10-13,Online,Completed,True
T044904,C00449,P015,Investment,540.46,2022-10-14,Online,Completed,True
T044905,C00449,P015,Investment,591.71,2025-11-14,Online,Completed,False
T044906,C00449,P005,Credit,10708.84,2022-07-23,Online,Pending,False
T044907,C00449,P013,Banking,882.85,2022-10-12,Phone,Completed,True
T044908,C00449,P003,Credit,369.16,2024-04-14,Online,Pending,True
T044909,C00449,P005,Credit,8617.52,2022-09-02,Branch,Completed,False
T044910,C00449,P005,Credit,8342.91,2024-04-11,Branch,Completed,False
T044911,C00449,P008,Insurance,54.94,2022-01-11,Branch,Cancelled,True
T044912,C00449,P008,Insurance,55.99,2023-12-28,Mobile App,Cancelled,False
T045000,C00450,P008,Insurance,54.26,2022-01-16,Branch,Completed,True
T045001,C00450,P001,Banking,11.97,2025-10-07,Online,Completed,True
T045002,C00450,P001,Banking,30.21,2023-03-10,Online,Completed,False
T045003,C00450,P001,Banking,1.08,2025-05-21,Branch,Completed,False
T045004,C00450,P002,Banking,18.84,2025-04-06,Mobile App,Completed,True
T045005,C00450,P001,Banking,14.04,2023-11-29,Online,Completed,False
T045006,C00450,P008,Insurance,44.78,2022-05-12,Online,Completed,False
T045007,C00450,P002,Banking,49.88,2023-09-26,Branch,Completed,False
T045008,C00450,P001,Banking,17.21,2023-04-10,Branch,Completed,False
T045009,C00450,P001,Banking,19.25,2022-10-07,Mobile App,Completed,False
T045010,C00450,P002,Banking,38.42,2024-08-17,Online,Completed,False
T045011,C00450,P008,Insurance,59.79,2023-11-10,Online,Completed,False
T045012,C00450,P008,Insurance,38.15,2023-05-17,Online,Completed,False
T045013,C00450,P001,Banking,9.79,2025-06-13,Online,Completed,False
T045014,C00450,P002,Banking,33.5,2025-12-03,Phone,Pending,False
T045100,C00451,P010,Insurance,178.89,2025-08-20,Mobile App,Completed,True
T045101,C00451,P009,Insurance,47.56,2022-02-24,Mobile App,Completed,True
T045102,C00451,P003,Credit,525.45,2025-12-05,Mobile App,Completed,True
T045103,C00451,P001,Banking,31.25,2024-04-13,Mobile App,Completed,True
T045104,C00451,P009,Insurance,75.82,2022-09-28,Online,Completed,False
T045105,C00451,P013,Banking,988.76,2024-09-06,Mobile App,Completed,True
T045106,C00451,P010,Insurance,188.94,2022-02-19,Mobile App,Completed,False
T045107,C00451,P015,Investment,560.53,2024-05-25,Online,Completed,True
T045108,C00451,P009,Insurance,93.44,2023-02-11,Mobile App,Completed,False
T045109,C00451,P012,Investment,5212.29,2025-04-14,Online,Completed,True
T045110,C00451,P013,Banking,949.1,2025-07-26,Mobile App,Completed,False
T045111,C00451,P014,Banking,1987.6,2024-01-23,Mobile App,Pending,True
T045200,C00452,P002,Banking,12.28,2024-07-17,Mobile App,Completed,True
T045201,C00452,P008,Insurance,45.04,2025-03-02,Phone,Completed,True
T045202,C00452,P002,Banking,12.98,2025-12-10,Mobile App,Completed,False
T045203,C00452,P013,Banking,966.63,2025-05-12,Mobile App,Completed,True
T045204,C00452,P014,Banking,2020.44,2024-02-18,Mobile App,Completed,True
T045205,C00452,P014,Banking,2145.13,2025-01-01,Mobile App,Completed,False
T045206,C00452,P008,Insurance,54.14,2023-02-18,Mobile App,Completed,False
T045207,C00452,P013,Banking,1131.77,2025-03-13,Branch,Cancelled,False
T045208,C00452,P002,Banking,38.95,2024-12-08,Branch,Completed,False
T045209,C00452,P001,Banking,21.4,2024-03-05,Mobile App,Completed,True
T045210,C00452,P013,Banking,847.84,2023-01-12,Online,Completed,False
T045211,C00452,P002,Banking,9.15,2024-01-26,Branch,Completed,False
T045212,C00452,P013,Banking,920.66,2023-10-10,Phone,Completed,False
T045213,C00452,P002,Banking,19.61,2024-09-28,Phone,Completed,False
T045214,C00452,P014,Banking,1852.44,2025-06-10,Online,Completed,False
T045215,C00452,P008,Insurance,43.22,2024-06-22,Online,Completed,False
T045300,C00453,P002,Banking,20.66,2025-07-04,Online,Completed,True
T045301,C00453,P001,Banking,46.44,2025-03-08,Mobile App,Completed,True
T045302,C00453,P001,Banking,21.09,2022-10-20,Mobile App,Completed,False
T045303,C00453,P001,Banking,8.97,2024-07-05,Mobile App,Completed,False
T045304,C00453,P001,Banking,29.22,2023-10-17,Mobile App,Completed,False
T045305,C00453,P001,Banking,6.92,2023-06-12,Mobile App,Completed,False
T045306,C00453,P001,Banking,39.13,2025-03-24,Online,Completed,False
T045307,C00453,P002,Banking,14.64,2022-01-09,Online,Completed,False
T045308,C00453,P002,Banking,46.75,2024-08-03,Mobile App,Completed,False
T045309,C00453,P001,Banking,36.15,2023-08-11,Phone,Cancelled,False
T045310,C00453,P002,Banking,14.57,2022-10-08,Mobile App,Completed,False
T045400,C00454,P014,Banking,2196.24,2025-02-11,Mobile App,Pending,True
T045401,C00454,P011,Investment,979.03,2023-05-13,Branch,Completed,True
T045402,C00454,P011,Investment,1018.24,2025-11-21,Branch,Completed,False
T045403,C00454,P012,Investment,6246.92,2023-10-11,Branch,Pending,True
T045404,C00454,P014,Banking,1927.71,2024-03-30,Mobile App,Completed,False
T045405,C00454,P010,Insurance,236.54,2023-02-08,Online,Completed,True
T045406,C00454,P011,Investment,1072.0,2024-12-01,Online,Completed,False
T045407,C00454,P009,Insurance,97.02,2022-10-11,Mobile App,Completed,True
T045408,C00454,P001,Banking,25.9,2022-04-11,Mobile App,Completed,True
T045409,C00454,P008,Insurance,47.46,2023-07-04,Branch,Completed,True
T045410,C00454,P008,Insurance,55.22,2023-02-21,Online,Completed,False
T045500,C00455,P002,Banking,37.0,2025-01-11,Mobile App,Completed,True
T045501,C00455,P001,Banking,16.78,2025-11-29,Online,Completed,True
T045502,C00455,P002,Banking,21.74,2023-06-03,Mobile App,Completed,False
T045503,C00455,P002,Banking,45.86,2022-09-30,Branch,Cancelled,False
T045504,C00455,P008,Insurance,41.37,2025-03-09,Mobile App,Completed,True
T045505,C00455,P001,Banking,43.36,2022-10-26,Online,Completed,False
T045506,C00455,P002,Banking,48.46,2023-03-17,Online,Completed,False
T045507,C00455,P001,Banking,19.58,2022-06-08,Branch,Completed,False
T045508,C00455,P008,Insurance,42.77,2023-12-08,Mobile App,Completed,False
T045509,C00455,P002,Banking,2.44,2025-12-21,Mobile App,Completed,False
T045510,C00455,P002,Banking,36.76,2024-11-09,Online,Completed,False
